,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,latitude,longitude,resolvedAddress,address,timezone,tzoffset,severerisk
202,2024-03-22,1711062000,23.1,11.6,16.7,23.1,11.6,16.7,10.2,67.3,0.0,0.0,0.0,,0.0,0.0,37.1,18.4,241.2,1020.0,42.7,12.9,198.1,16.9,7.0,06:50:52,1711086652,19:06:22,1711130782,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
203,2024-03-23,1711148400,19.8,12.1,15.6,19.8,12.1,15.6,10.1,70.1,0.0,0.0,0.0,,0.0,0.0,36.7,20.1,172.3,1018.4,63.9,13.6,176.0,15.2,6.0,06:49:10,1711172950,19:07:27,1711217247,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
204,2024-03-24,1711234800,15.1,11.7,13.4,15.1,11.7,13.4,9.3,76.8,0.0,0.0,0.0,,0.0,0.0,29.2,15.7,143.8,1016.0,84.6,12.6,86.1,7.4,6.0,06:47:29,1711259249,19:08:33,1711303713,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
205,2024-03-25,1711321200,13.1,11.2,12.2,13.1,11.2,12.2,9.3,82.8,1.198,100.0,8.33,['rain'],0.0,0.0,26.6,10.6,83.1,1003.3,87.5,12.9,42.2,3.7,3.0,06:45:47,1711345547,19:09:38,1711390178,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
206,2024-03-26,1711407600,15.9,9.9,12.6,15.9,8.1,12.5,8.4,77.5,18.428,100.0,4.17,['rain'],0.0,0.0,41.0,24.3,274.5,990.9,81.2,9.4,103.8,9.0,7.0,06:44:06,1711431846,19:10:43,1711476643,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
207,2024-03-27,1711494000,15.6,6.0,11.5,15.6,3.5,10.6,4.2,62.3,3.784,100.0,4.17,['rain'],0.0,0.0,60.1,34.2,253.0,995.1,31.2,13.3,191.5,16.7,9.0,06:42:25,1711518145,19:11:48,1711563108,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
208,2024-03-28,1711580400,19.1,13.4,16.2,19.1,13.4,16.2,8.4,60.9,0.0,0.0,0.0,,0.0,0.0,64.8,32.5,235.1,1000.0,37.7,9.9,199.0,17.3,8.0,06:40:44,1711604444,19:12:53,1711649573,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
209,2024-03-29,1711666800,18.6,12.9,15.8,18.6,12.9,15.8,11.5,76.3,0.0,0.0,0.0,,0.0,0.0,35.3,18.6,201.8,999.5,57.2,9.3,186.3,15.9,10.0,06:39:03,1711690743,19:13:59,1711736039,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
210,2024-03-30,1711753200,15.5,10.9,13.7,15.5,10.9,13.7,7.9,68.9,2.6,100.0,20.83,['rain'],0.0,0.0,48.2,23.3,214.3,997.4,41.4,10.0,146.2,12.7,6.0,06:37:22,1711777042,19:15:03,1711822503,0.68,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
211,2024-03-31,1711839600,15.4,11.4,13.4,15.4,11.4,13.4,10.0,80.9,18.0,100.0,66.67,['rain'],0.0,0.0,62.6,30.9,209.1,997.0,68.9,9.1,71.2,6.0,4.0,07:35:41,1711863341,20:16:08,1711908968,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['LEBL', 'D1298', 'LEGE', 'LELL']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
212,2024-04-01,1711922400,17.5,7.5,12.8,17.5,6.0,12.4,4.9,60.2,0.2,100.0,4.17,['rain'],0.0,0.0,58.7,35.8,250.1,1007.8,19.1,11.1,187.9,16.3,9.0,07:34:01,1711949641,20:17:13,1711995433,0.75,Rain,Clear conditions throughout the day with afternoon rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', 'V7DJ5', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
213,2024-04-02,1712008800,16.5,9.7,13.3,16.5,8.0,13.2,4.9,57.2,0.0,0.0,0.0,,0.0,0.0,35.3,21.0,226.3,1018.0,46.2,11.8,217.1,18.8,8.0,07:32:21,1712035941,20:18:18,1712081898,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', 'LEGE', 'D4982', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
214,2024-04-03,1712095200,19.7,10.1,15.2,19.7,10.1,15.2,7.2,60.1,0.0,0.0,0.0,,0.0,0.0,23.0,21.3,204.5,1017.2,29.7,16.1,227.9,19.7,9.0,07:30:41,1712122241,20:19:23,1712168363,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
215,2024-04-04,1712181600,20.7,9.2,15.2,20.7,7.5,15.1,9.7,70.9,0.0,0.0,0.0,,0.0,0.0,28.4,20.1,218.7,1019.0,31.7,14.0,245.0,21.3,8.0,07:29:02,1712208542,20:20:28,1712254828,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
216,2024-04-05,1712268000,21.1,11.6,16.0,21.1,11.6,16.0,9.6,67.6,0.0,0.0,0.0,,0.0,0.0,25.6,17.6,219.6,1019.8,56.0,13.9,163.5,14.0,6.0,07:27:23,1712294843,20:21:33,1712341293,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
217,2024-04-06,1712354400,19.5,9.7,14.9,19.5,8.2,14.8,9.9,72.2,0.0,0.0,0.0,,0.0,0.0,36.0,23.6,64.1,1019.8,74.6,12.1,156.3,13.7,6.0,07:25:44,1712381144,20:22:37,1712427757,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
218,2024-04-07,1712440800,20.2,13.7,16.6,20.2,13.7,16.6,12.2,76.1,0.0,0.0,0.0,,0.0,0.0,42.8,23.6,77.3,1016.9,59.7,11.7,127.6,11.0,6.0,07:24:06,1712467446,20:23:42,1712514222,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
219,2024-04-08,1712527200,20.6,13.2,16.5,20.6,13.2,16.5,13.0,80.8,0.0,0.0,0.0,,0.0,0.0,34.9,20.3,87.2,1010.4,47.3,10.2,147.5,12.6,6.0,07:22:28,1712553748,20:24:47,1712600687,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
220,2024-04-09,1712613600,19.0,11.1,14.5,19.0,11.1,14.5,6.1,58.2,0.023,100.0,4.17,['rain'],0.0,0.0,59.4,22.0,278.4,1019.2,42.1,15.6,233.5,20.2,9.0,07:20:51,1712640051,20:25:52,1712687152,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
221,2024-04-10,1712700000,16.9,7.6,12.6,16.9,5.3,12.2,5.1,62.4,0.354,100.0,4.17,['rain'],0.0,0.0,48.2,18.3,171.1,1026.1,19.5,15.4,260.2,22.4,8.0,07:19:14,1712726354,20:26:57,1712773617,0.05,Rain,Clear conditions throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
222,2024-04-11,1712786400,18.8,8.1,14.5,18.8,5.8,14.3,7.5,64.1,0.0,0.0,0.0,,0.0,0.0,35.3,19.0,218.4,1028.4,7.5,16.6,247.3,21.3,8.0,07:17:38,1712812658,20:28:01,1712860081,0.09,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'C8593', 'D1298', 'LEGE', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
223,2024-04-12,1712872800,22.1,10.1,16.4,22.1,10.1,16.4,7.8,58.9,0.0,0.0,0.0,,0.0,0.0,44.6,20.2,241.9,1029.8,1.0,14.9,249.0,21.4,8.0,07:16:03,1712898963,20:29:06,1712946546,0.12,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
224,2024-04-13,1712959200,24.8,12.4,18.3,24.8,12.4,18.3,7.1,49.6,0.0,0.0,0.0,,0.0,0.0,18.7,17.9,64.7,1027.0,3.3,16.0,257.6,22.3,8.0,07:14:28,1712985268,20:30:11,1713033011,0.15,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
225,2024-04-14,1713045600,26.5,11.2,18.9,26.5,11.2,18.9,6.5,47.3,0.0,0.0,0.0,,0.0,0.0,35.3,23.6,230.3,1023.8,2.2,15.9,261.4,22.6,8.0,07:12:53,1713071573,20:31:16,1713119476,0.19,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
226,2024-04-15,1713132000,22.0,13.1,17.5,22.0,13.1,17.5,8.8,57.5,0.0,0.0,0.0,,0.0,0.0,38.9,15.2,143.9,1018.5,52.8,15.7,196.4,16.9,7.0,07:11:20,1713157880,20:32:21,1713205941,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
227,2024-04-16,1713218400,18.6,13.1,16.0,18.6,13.1,16.0,8.6,62.7,0.0,0.0,0.0,,0.0,0.0,44.6,20.9,165.2,1014.9,50.2,13.7,260.4,21.8,8.0,07:09:47,1713244187,20:33:26,1713292406,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
228,2024-04-17,1713304800,16.7,10.6,14.0,16.7,10.6,14.0,7.5,65.2,1.086,100.0,8.33,['rain'],0.0,0.0,46.4,24.8,193.5,1014.5,70.3,14.4,153.3,10.9,8.0,07:08:15,1713330495,20:34:30,1713378870,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['LEBL', 'D1298', 'D4982', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
229,2024-04-18,1713391200,16.5,11.5,13.8,16.5,11.5,13.8,7.8,67.6,0.044,100.0,8.33,['rain'],0.0,0.0,46.4,28.2,97.2,1015.5,68.9,15.2,132.7,11.5,8.0,07:06:43,1713416803,20:35:35,1713465335,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
230,2024-04-19,1713477600,19.1,7.1,13.4,19.1,5.1,13.0,5.8,62.3,0.021,100.0,4.17,['rain'],0.0,0.0,53.6,31.3,231.5,1020.7,19.6,15.3,270.8,23.4,8.0,07:05:13,1713503113,20:36:40,1713551800,0.35,Rain,Clear conditions throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
231,2024-04-20,1713564000,17.7,8.7,14.5,17.7,7.2,14.3,8.6,68.9,0.0,0.0,0.0,,0.0,0.0,38.9,17.6,172.6,1016.4,13.7,15.1,247.8,21.2,8.0,07:03:43,1713589423,20:37:45,1713638265,0.38,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
232,2024-04-21,1713650400,17.0,10.4,13.6,17.0,10.4,13.6,7.2,66.3,0.0,0.0,0.0,,0.0,0.0,40.7,19.5,178.6,1016.2,67.5,15.4,177.2,15.4,8.0,07:02:14,1713675734,20:38:50,1713724730,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
233,2024-04-22,1713736800,14.7,8.7,11.3,14.7,7.0,10.9,7.1,76.3,1.105,100.0,4.17,['rain'],0.0,0.0,47.5,24.4,187.3,1015.5,76.0,14.0,147.3,12.6,8.0,07:00:46,1713762046,20:39:55,1713811195,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
234,2024-04-23,1713823200,14.3,6.5,10.6,14.3,5.3,10.1,3.4,64.3,10.156,100.0,4.17,['rain'],0.0,0.0,44.6,20.2,181.6,1014.8,39.1,16.1,190.1,16.8,8.0,06:59:19,1713848359,20:40:59,1713897659,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
235,2024-04-24,1713909600,17.5,4.1,11.3,17.5,1.8,10.5,2.8,58.5,0.0,0.0,0.0,,0.0,0.0,42.5,26.2,197.8,1014.7,10.1,15.5,281.8,24.3,8.0,06:57:53,1713934673,20:42:04,1713984124,0.5,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
236,2024-04-25,1713996000,14.6,11.4,13.0,14.6,11.4,13.0,7.3,68.8,0.0,0.0,0.0,,0.0,0.0,39.2,20.7,58.9,1010.4,69.9,15.8,160.8,14.0,7.0,06:56:28,1714020988,20:43:09,1714070589,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
237,2024-04-26,1714082400,17.7,9.5,14.3,17.7,9.5,14.3,9.8,75.6,0.391,100.0,4.17,['rain'],0.0,0.0,29.5,19.4,164.1,1007.2,52.2,13.7,239.7,20.6,8.0,06:55:03,1714107303,20:44:13,1714157053,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
238,2024-04-27,1714168800,18.0,14.7,16.3,18.0,14.7,16.3,13.1,81.5,0.047,100.0,4.17,['rain'],0.0,0.0,38.9,21.4,117.9,1005.3,83.8,12.1,133.0,11.4,6.0,06:53:40,1714193620,20:45:18,1714243518,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
239,2024-04-28,1714255200,16.2,14.5,15.4,16.2,14.5,15.4,13.0,85.8,1.647,100.0,4.17,['rain'],0.0,0.0,24.1,13.5,141.5,1011.4,74.3,11.8,77.4,6.8,4.0,06:52:18,1714279938,20:46:22,1714329982,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
240,2024-04-29,1714341600,16.4,12.5,13.5,16.4,12.5,13.5,12.2,92.0,0.644,100.0,4.17,['rain'],0.0,0.1,73.8,20.4,35.8,1014.3,86.3,7.5,16.2,1.5,1.0,06:50:58,1714366258,20:47:27,1714416447,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', 'V7DJ5', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
241,2024-04-30,1714428000,17.5,13.4,15.1,17.5,13.4,15.1,12.3,83.5,69.183,100.0,4.17,['rain'],0.0,0.0,57.2,19.9,66.2,1012.0,81.0,14.5,130.0,11.4,5.0,06:49:38,1714452578,20:48:31,1714502911,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'D1298', 'LEGE', '08184099999', 'LELL', 'V7DJ5', '08181099999', '08176399999']",obs,41.399373,2.1215125,"41.399373,2.1215125","41.399373,2.1215125",Europe/Madrid,1.0,
242,2024-01-01,1704063600,13.6,5.2,8.2,13.6,3.5,7.0,3.7,73.8,0.0,0.0,0.0,,0.0,0.0,37.1,12.4,338.1,1018.9,48.3,15.4,26.5,2.3,1.0,08:17:46,1704093466,17:32:13,1704126733,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LEBL', 'LEGE', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
243,2024-01-02,1704150000,14.4,3.8,9.9,14.4,1.9,9.0,1.9,59.3,0.0,0.0,0.0,,0.0,0.0,34.9,26.9,271.7,1017.7,40.2,16.5,37.9,3.3,2.0,08:17:52,1704179872,17:33:04,1704213184,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
244,2024-01-03,1704236400,17.2,12.2,14.5,17.2,12.2,14.5,8.0,65.1,0.0,0.0,0.0,,0.0,0.0,20.5,19.8,273.6,1014.4,45.7,17.1,31.3,2.5,1.0,08:17:56,1704266276,17:33:56,1704299636,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
245,2024-01-04,1704322800,15.8,7.8,11.3,15.8,5.7,10.8,8.4,82.4,0.0,0.0,0.0,,0.0,0.0,42.5,12.9,350.5,1014.8,51.1,12.5,38.5,3.4,3.0,08:17:58,1704352678,17:34:51,1704386091,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
246,2024-01-05,1704409200,13.6,8.5,10.9,13.6,6.6,10.4,7.6,81.2,0.196,100.0,4.17,['rain'],0.0,0.0,53.6,17.6,346.2,1004.0,84.7,13.3,26.8,2.4,2.0,08:17:57,1704439077,17:35:46,1704472546,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
247,2024-01-06,1704495600,14.4,5.6,9.4,14.4,3.5,8.2,1.1,59.2,11.742,100.0,4.17,['rain'],0.0,0.0,45.0,23.5,309.4,1007.2,33.7,18.1,18.7,1.6,1.0,08:17:54,1704525474,17:36:43,1704559003,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
248,2024-01-07,1704582000,13.8,4.9,9.1,13.8,1.3,7.1,-5.6,37.9,0.0,0.0,0.0,,0.0,0.0,53.6,32.0,316.5,1011.1,11.3,17.3,21.6,1.9,2.0,08:17:49,1704611869,17:37:42,1704645462,0.87,Clear,Clear conditions throughout the day.,clear-day,"['LEBL', 'AR110', '08184099999', 'LELL', '08181099999', '08176399999']",obs,41.3901401,2.112218,"41.3901401,2.112218","41.3901401,2.112218",Europe/Madrid,1.0,
